CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Lucro,CTR,Conversion_Rate,CPA
CAMP01366,2025-02-15,2025-02-27,Email,244246,23014,7311,1992,2234.09,4140.54,0.85,1906.4499999999998,9.422467512262228,8.655600938559138,1.121531124497992
CAMP01367,2025-03-05,2025-03-15,Social,105584,5488,809,445,4406.06,6539.68,0.48,2133.62,5.19775723594484,8.108600583090379,9.901258426966294
CAMP01368,2025-05-10,2025-05-24,Social,205357,9229,2206,977,1924.08,4321.12,1.25,2397.04,4.494124865478167,10.586195687506772,1.9693756397134083
CAMP01369,2025-11-06,2025-11-21,Email,40306,3643,422,218,1601.71,4140.59,1.59,2538.88,9.038356572222497,5.984079055723305,7.3472935779816515
CAMP01370,2025-12-29,2026-01-09,Display,30592,2813,898,259,4917.68,10118.95,1.06,5201.27,9.195214435146443,9.207252044081052,18.98718146718147
CAMP01371,2025-07-12,2025-07-17,Social,220059,9224,2204,748,252.63,637.32,1.52,384.69000000000005,4.191603160970467,8.109280138768431,0.3377406417112299
CAMP01372,2025-11-03,2025-11-08,Search,229866,14545,6527,1516,1665.85,2793.89,0.68,1128.04,6.3275995580033575,10.42282571330354,1.0988456464379948
CAMP01373,2025-06-30,2025-07-14,Search,49758,4813,1237,690,2346.9,5412.15,1.31,3065.2499999999995,9.672816431528599,14.336172865156868,3.401304347826087
CAMP01374,2025-10-19,2025-10-25,Email,262579,3936,1271,740,1623.33,3623.49,1.23,2000.1599999999999,1.4989774505958207,18.80081300813008,2.193689189189189
CAMP01375,2025-10-09,2025-10-23,Influencer,259062,3518,1726,937,1482.6,1996.47,0.35,513.8700000000001,1.3579760829453953,26.634451392836837,1.5822838847385272
CAMP01376,2025-01-29,2025-02-05,Email,236910,13383,4778,1791,1916.34,4746.48,1.48,2830.1399999999994,5.648980625554008,13.382649630127775,1.0699832495812396
CAMP01377,2025-05-29,2025-06-03,Email,11577,419,125,42,2050.5,5168.19,1.52,3117.6899999999996,3.6192450548501336,10.023866348448687,48.82142857142857
CAMP01378,2025-09-24,2025-10-03,Display,252701,15760,2194,844,450.86,1043.01,1.31,592.15,6.236619562249457,5.355329949238579,0.5341943127962085
CAMP01379,2025-10-23,2025-10-30,Display,90230,6784,2906,1322,3898.69,6857.98,0.76,2959.2899999999995,7.518563670619528,19.48702830188679,2.9490847201210286
CAMP01380,2025-01-11,2025-01-16,Influencer,144335,2340,835,311,924.41,1934.21,1.09,1009.8000000000001,1.6212283922818445,13.290598290598291,2.972379421221865
CAMP01381,2025-06-13,2025-06-25,Influencer,275216,24607,3528,1300,301.01,564.83,0.88,263.82000000000005,8.940977268763444,5.283049538749136,0.23154615384615385
CAMP01382,2025-04-23,2025-05-08,Influencer,65814,2298,455,169,2992.86,3010.6,0.01,17.73999999999978,3.4916583097821134,7.354221061792863,17.70923076923077
CAMP01383,2025-07-06,2025-07-16,Influencer,251575,11150,3512,1748,3376.11,3452.41,0.02,76.29999999999973,4.4320779091722144,15.677130044843048,1.931413043478261
CAMP01384,2025-10-22,2025-11-04,Influencer,259355,10460,1234,635,3825.37,5331.95,0.39,1506.58,4.033082068978812,6.07074569789675,6.024204724409449
CAMP01385,2025-08-20,2025-08-27,Email,141763,12132,4699,2576,530.14,1498.19,1.83,968.0500000000001,8.557945303076261,21.23310253874052,0.20579968944099378
CAMP01386,2025-08-15,2025-08-28,Email,138025,3500,668,198,941.45,2130.29,1.26,1188.84,2.5357725049809816,5.6571428571428575,4.7547979797979805
CAMP01387,2025-11-06,2025-11-19,Search,75499,949,280,73,993.36,1767.91,0.78,774.5500000000001,1.2569702909972318,7.6923076923076925,13.607671232876713
CAMP01388,2025-04-08,2025-04-13,Search,98405,9590,1885,637,3008.84,6662.16,1.21,3653.3199999999997,9.745439764239622,6.642335766423358,4.723453689167975
CAMP01389,2025-02-24,2025-03-03,Social,262654,25807,7630,2809,4459.63,5029.51,0.13,569.8800000000001,9.8254738172653,10.884643701321346,1.587621929512282
CAMP01390,2025-04-21,2025-05-01,Email,156257,5186,912,438,3561.49,4304.85,0.21,743.3600000000006,3.318891313669148,8.44581565753953,8.131255707762557
CAMP01391,2025-06-01,2025-06-13,Influencer,39699,430,145,72,1642.07,1907.83,0.16,265.76,1.0831507090858712,16.74418604651163,22.806527777777777
CAMP01392,2025-09-03,2025-09-11,Social,120799,8230,3820,2267,4280.48,11275.24,1.63,6994.76,6.812970306045579,27.545565006075336,1.8881693868548741
CAMP01393,2025-03-10,2025-03-19,Display,60631,4144,1752,615,3381.99,10145.25,2.0,6763.26,6.834787484949943,14.84073359073359,5.499170731707316
CAMP01394,2025-11-08,2025-11-21,Email,174366,16500,3244,1171,3473.39,5026.45,0.45,1553.06,9.462853996765425,7.096969696969698,2.9661742100768573
CAMP01395,2025-10-16,2025-10-26,Search,17920,660,197,82,4791.06,9416.19,0.97,4625.13,3.6830357142857144,12.424242424242424,58.42756097560976
CAMP01396,2025-09-07,2025-09-18,Email,231592,6265,1686,890,4756.79,6018.66,0.27,1261.87,2.7051884348336728,14.20590582601756,5.344707865168539
CAMP01397,2025-02-05,2025-02-16,Email,189681,12419,6037,2803,1989.8,5498.89,1.76,3509.09,6.547308375641209,22.57025525404622,0.7098822689975026
CAMP01398,2025-08-27,2025-09-04,Email,216997,13178,5528,2371,3215.59,4217.82,0.31,1002.2299999999996,6.072895016981802,17.99210805888602,1.3562167861661747
CAMP01399,2025-05-28,2025-06-05,Email,67358,5024,718,329,1089.9,2234.1,1.05,1144.1999999999998,7.458653760503578,6.548566878980893,3.3127659574468087
CAMP01400,2025-08-15,2025-08-23,Display,243461,21829,3654,1409,2118.37,4581.38,1.16,2463.01,8.966117776563804,6.454716203215906,1.503456352022711
CAMP01401,2025-09-01,2025-09-16,Search,220676,13323,5073,2554,1439.72,2823.63,0.96,1383.91,6.037357936522322,19.169856638895144,0.5637118245888803
CAMP01402,2025-12-03,2025-12-12,Email,145510,3420,560,128,1900.09,2131.99,0.12,231.89999999999986,2.350353927565116,3.7426900584795324,14.844453125
CAMP01403,2025-12-31,2026-01-09,Display,120434,7687,3691,1489,3409.49,8083.1,1.37,4673.610000000001,6.382749057575103,19.37036555223104,2.289785090664876
CAMP01404,2025-07-20,2025-08-01,Social,75779,3309,1645,859,1130.2,3132.32,1.77,2002.1200000000001,4.366645112762111,25.95950438198852,1.3157159487776484
CAMP01405,2025-06-03,2025-06-16,Email,241202,12240,5034,1615,983.61,1160.73,0.18,177.12,5.074584787854164,13.194444444444445,0.6090464396284829
CAMP01406,2025-03-14,2025-03-20,Display,240493,23172,2565,1378,1958.76,4810.94,1.46,2852.1799999999994,9.635207677562342,5.946832383911618,1.4214513788098693
CAMP01407,2025-07-20,2025-08-04,Influencer,87926,5270,1544,792,580.88,1534.85,1.64,953.9699999999999,5.993676500693765,15.028462998102468,0.7334343434343434
CAMP01408,2025-10-23,2025-11-03,Social,91230,2141,561,242,4088.08,5422.52,0.33,1334.4400000000005,2.3468157404362597,11.303129378794956,16.89289256198347
CAMP01409,2025-01-17,2025-01-22,Search,113987,5686,2387,718,4796.64,14333.21,1.99,9536.57,4.988288138121014,12.627506155469575,6.680557103064067
CAMP01410,2025-05-09,2025-05-14,Email,85420,2610,560,304,4026.55,6426.75,0.6,2400.2,3.055490517443222,11.647509578544062,13.245230263157895
CAMP01411,2025-08-05,2025-08-13,Email,262655,5829,1483,314,2703.9,4379.24,0.62,1675.3399999999997,2.2192610077858785,5.38685880940127,8.611146496815287
CAMP01412,2025-03-02,2025-03-16,Display,76092,5638,774,338,3403.27,7264.98,1.13,3861.7099999999996,7.409451716343374,5.99503369989358,10.068846153846154
CAMP01413,2025-04-14,2025-04-25,Search,43009,2863,678,347,4047.33,10677.27,1.64,6629.9400000000005,6.656746262410193,12.120153684945862,11.663775216138328
CAMP01414,2025-02-11,2025-02-17,Influencer,68976,3779,1849,728,434.32,832.74,0.92,398.42,5.478717234980283,19.264355649642763,0.5965934065934065
CAMP01415,2025-01-25,2025-02-09,Social,249290,11988,5716,1378,2148.81,4494.66,1.09,2345.85,4.8088571543182645,11.494828161494828,1.5593686502177069
CAMP01416,2025-02-08,2025-02-14,Search,168297,6563,2625,1400,804.52,1797.26,1.23,992.74,3.89965358859635,21.331708060338258,0.5746571428571429
CAMP01417,2025-10-18,2025-10-23,Email,75935,1360,629,354,544.64,1407.98,1.59,863.34,1.7910054652005003,26.029411764705884,1.5385310734463276
CAMP01418,2025-05-11,2025-05-25,Display,149720,5529,1019,433,3818.97,8758.88,1.29,4939.91,3.6928934010152283,7.831434255742449,8.819792147806004
CAMP01419,2025-08-17,2025-08-23,Influencer,253768,21685,7562,3893,4304.55,5760.66,0.34,1456.1099999999997,8.54520664543993,17.952501729305972,1.1057153865913179
CAMP01420,2025-04-18,2025-04-29,Display,53373,4298,1289,572,510.6,1123.47,1.2,612.87,8.052760759185356,13.30851558864588,0.8926573426573426
CAMP01421,2025-06-21,2025-07-04,Social,201209,19619,5279,2266,976.13,1391.68,0.43,415.55000000000007,9.750557877629728,11.550028034048626,0.4307722859664607
CAMP01422,2025-04-12,2025-04-22,Search,164219,11338,2606,657,1182.02,2212.65,0.87,1030.63,6.904195007885811,5.794672781795731,1.7991171993911719
CAMP01423,2025-12-20,2026-01-03,Display,24295,1453,648,242,4299.07,11743.03,1.73,7443.960000000001,5.980654455649311,16.655196145905023,17.7647520661157
CAMP01424,2025-01-12,2025-01-18,Display,274041,10041,2950,1390,4576.49,5709.42,0.25,1132.9300000000003,3.6640502698501316,13.84324270490987,3.292438848920863
CAMP01425,2025-10-02,2025-10-16,Email,212884,3601,1402,535,3848.38,6633.88,0.72,2785.5,1.6915315383025498,14.856984171063594,7.193233644859813
CAMP01426,2025-04-11,2025-04-25,Display,174325,11439,4374,1955,4002.25,8497.32,1.12,4495.07,6.561881543094794,17.090654777515518,2.0471867007672633
CAMP01427,2025-02-13,2025-02-26,Influencer,272982,14723,2273,1268,1779.18,4877.54,1.74,3098.3599999999997,5.393395901561275,8.612375195272701,1.4031388012618298
CAMP01428,2025-11-01,2025-11-12,Search,218765,17132,2048,709,2100.74,5373.43,1.56,3272.6900000000005,7.831234429639109,4.138454354424469,2.96296191819464
CAMP01429,2025-01-17,2025-02-01,Social,203752,9590,4181,2221,1474.4,2724.64,0.85,1250.2399999999998,4.706702265499234,23.15954118873827,0.6638451148131472
CAMP01430,2025-11-26,2025-12-01,Display,84942,8383,2482,525,4796.06,9585.47,1.0,4789.409999999999,9.869087141814415,6.262674460217106,9.135352380952382
CAMP01431,2025-02-26,2025-03-11,Influencer,293558,13440,5699,3083,3665.52,9868.9,1.69,6203.379999999999,4.578311611334047,22.938988095238095,1.1889458319818358
CAMP01432,2025-11-07,2025-11-13,Social,34483,1378,301,73,1772.59,4881.73,1.75,3109.1399999999994,3.9961720267958127,5.297532656023222,24.282054794520548
CAMP01433,2025-10-30,2025-11-07,Influencer,191621,16937,7532,2474,764.81,1573.31,1.06,808.5,8.838801592727311,14.607073271535691,0.30913904607922393
CAMP01434,2025-01-12,2025-01-25,Display,262205,11955,5168,2094,1054.57,1474.56,0.4,419.99,4.559409622242139,17.51568381430364,0.5036150907354345
CAMP01435,2025-11-14,2025-11-22,Display,162523,14363,3629,1669,1100.01,2195.93,1.0,1095.9199999999998,8.837518382013624,11.620135069275221,0.6590832834032355
CAMP01436,2025-03-21,2025-03-28,Search,177035,2206,583,338,3112.57,8882.05,1.85,5769.48,1.2460812833620472,15.321849501359926,9.20878698224852
CAMP01437,2025-08-04,2025-08-09,Email,224280,16222,3899,1258,4524.49,10049.78,1.22,5525.290000000001,7.232923131799536,7.754900752065097,3.5965739268680443
CAMP01438,2025-12-05,2025-12-16,Influencer,70509,1161,132,30,4356.52,11093.62,1.55,6737.1,1.6465983065991576,2.5839793281653747,145.21733333333336
CAMP01439,2025-09-21,2025-10-01,Email,133104,3106,1164,446,441.62,458.14,0.04,16.519999999999982,2.333513643466763,14.359304571796521,0.9901793721973094
CAMP01440,2025-05-29,2025-06-12,Email,299435,21860,4570,1545,3574.38,8109.28,1.27,4534.9,7.300415783058092,7.067703568161026,2.3135145631067964
CAMP01441,2025-03-22,2025-03-30,Social,157889,5695,2583,1136,921.66,2024.85,1.2,1103.19,3.6069643863727046,19.947322212467075,0.8113204225352112
CAMP01442,2025-08-03,2025-08-13,Social,89487,2589,1188,676,1620.76,3150.89,0.94,1530.1299999999999,2.8931576653592144,26.110467361915795,2.3975739644970413
CAMP01443,2025-07-17,2025-07-27,Influencer,266021,21850,8500,3887,2764.65,6519.43,1.36,3754.78,8.213637269238143,17.789473684210527,0.7112554669410857
CAMP01444,2025-07-19,2025-07-27,Email,256477,24406,4213,1816,4220.5,11508.09,1.73,7287.59,9.51586302085567,7.440793247562075,2.3240638766519823
CAMP01445,2025-01-25,2025-02-04,Search,138631,4285,581,173,1260.05,3601.82,1.86,2341.7700000000004,3.0909392560105604,4.037339556592765,7.283526011560693
CAMP01446,2025-03-30,2025-04-13,Email,281888,10866,4635,1417,4381.77,6632.22,0.51,2250.45,3.8547224429560676,13.04067734216823,3.0922865208186314
CAMP01447,2025-09-25,2025-10-10,Social,243906,18114,8282,3101,3700.23,7436.15,1.01,3735.9199999999996,7.426631571179061,17.11935519487689,1.193237665269268
CAMP01448,2025-05-23,2025-06-04,Email,288165,24026,5785,3219,3403.89,5456.19,0.6,2052.2999999999997,8.33758437006576,13.397985515691335,1.0574370922646785
CAMP01449,2025-02-28,2025-03-07,Display,61898,6185,1491,643,751.23,1380.2,0.84,628.97,9.99224530679505,10.396119644300727,1.1683203732503888
CAMP01450,2025-12-31,2026-01-08,Display,83723,2897,741,294,2423.71,4841.71,1.0,2418.0,3.4602200112275003,10.148429409734208,8.24391156462585
CAMP01451,2025-01-26,2025-02-09,Search,187108,11244,4846,2020,1448.13,3722.53,1.57,2274.4,6.009363576116467,17.965136961935254,0.7168960396039604
CAMP01452,2025-02-16,2025-02-21,Influencer,63399,1398,535,285,2981.9,8444.68,1.83,5462.780000000001,2.205082099086736,20.386266094420602,10.46280701754386
CAMP01453,2025-10-15,2025-10-23,Email,154078,6128,911,429,3400.64,7395.46,1.17,3994.82,3.9772063500305035,7.00065274151436,7.9268997668997665
CAMP01454,2025-09-23,2025-10-08,Display,57434,806,285,162,420.3,1254.44,1.98,834.1400000000001,1.403349932095971,20.099255583126553,2.5944444444444446
CAMP01455,2025-01-16,2025-01-30,Influencer,118214,3425,355,153,3256.52,6948.84,1.13,3692.32,2.8972879692760585,4.467153284671533,21.284444444444443
CAMP01456,2025-07-18,2025-08-01,Display,139141,7734,2971,827,2540.76,6638.12,1.61,4097.36,5.558390409728261,10.69304370312904,3.072261185006046
CAMP01457,2025-10-09,2025-10-22,Influencer,11486,284,115,23,4209.59,5378.6,0.28,1169.0100000000002,2.472575309071914,8.098591549295776,183.02565217391304
CAMP01458,2025-03-27,2025-04-08,Influencer,201461,18140,7727,2525,3986.99,4048.4,0.02,61.41000000000031,9.004224142638028,13.919514884233738,1.5790059405940593
CAMP01459,2025-09-07,2025-09-22,Display,33800,2498,874,196,2123.56,2238.39,0.05,114.82999999999993,7.390532544378699,7.846277021617294,10.834489795918367
CAMP01460,2025-09-27,2025-10-05,Social,173292,2165,372,134,4883.4,13595.48,1.78,8712.08,1.2493363802137434,6.189376443418014,36.44328358208955
CAMP01461,2025-12-01,2025-12-12,Influencer,129322,11497,4799,1320,2975.85,3420.67,0.15,444.82000000000016,8.89021202888913,11.481255979820823,2.254431818181818
CAMP01462,2025-04-27,2025-05-11,Email,192326,18840,8664,3136,4821.86,10732.47,1.23,5910.61,9.795867433420339,16.64543524416136,1.5375829081632653
CAMP01463,2025-01-07,2025-01-14,Display,279013,15392,5441,1957,3624.39,7801.73,1.15,4177.34,5.516588832778401,12.714397089397089,1.8520132856412876
CAMP01464,2025-05-17,2025-05-30,Social,41454,1588,333,103,2097.0,5371.11,1.56,3274.1099999999997,3.830752159019636,6.486146095717885,20.359223300970875
CAMP01465,2025-06-25,2025-07-09,Display,71326,2404,412,189,1245.51,2026.36,0.63,780.8499999999999,3.370439951770743,7.86189683860233,6.59
CAMP01466,2025-11-24,2025-12-02,Search,52595,939,180,67,2380.5,4062.37,0.71,1681.87,1.7853408118642458,7.135250266240682,35.52985074626866
CAMP01467,2025-11-11,2025-11-17,Email,263184,14276,1524,849,4686.64,7998.85,0.71,3312.21,5.424341905282995,5.947043989913141,5.520188457008246
CAMP01468,2025-08-03,2025-08-17,Search,152681,2215,230,52,738.11,986.74,0.34,248.63,1.4507371578650914,2.347629796839729,14.194423076923076
CAMP01469,2025-03-23,2025-04-01,Influencer,125036,6920,1514,551,2355.55,3334.96,0.42,979.4099999999999,5.534406091045779,7.96242774566474,4.275045372050817
CAMP01470,2025-08-11,2025-08-17,Influencer,79539,2603,1221,623,1799.72,2510.84,0.4,711.1200000000001,3.272608405939225,23.93392239723396,2.888796147672552
CAMP01471,2025-04-13,2025-04-27,Search,32068,1695,590,234,4349.64,5617.67,0.29,1268.0299999999997,5.28564300860671,13.805309734513274,18.58820512820513
CAMP01472,2025-09-30,2025-10-10,Search,51996,2477,630,369,4039.88,10269.2,1.54,6229.320000000001,4.763827986768213,14.897052886556317,10.948184281842819
CAMP01473,2025-01-14,2025-01-29,Influencer,205831,7710,804,217,2805.48,6227.45,1.22,3421.97,3.7457914502674523,2.814526588845655,12.928479262672811
CAMP01474,2025-06-08,2025-06-22,Social,94440,4757,2358,769,2133.83,4563.32,1.14,2429.49,5.037060567556121,16.165650620138745,2.77481144343303
CAMP01475,2025-06-01,2025-06-06,Email,172906,9105,2570,633,3452.48,8124.22,1.35,4671.74,5.265867002880178,6.952224052718287,5.454154818325434
CAMP01476,2025-04-18,2025-04-28,Display,156818,13334,6621,1977,4770.1,8060.17,0.69,3290.0699999999997,8.502850438087464,14.826758662066897,2.412797167425392
CAMP01477,2025-07-07,2025-07-15,Search,288551,20175,7829,3671,595.69,1465.54,1.46,869.8499999999999,6.9918315999597995,18.195786864931847,0.16226913647507493
CAMP01478,2025-10-28,2025-11-04,Email,31403,1538,185,73,4504.25,6968.29,0.55,2464.04,4.897621246377735,4.746423927178153,61.70205479452055
CAMP01479,2025-04-08,2025-04-14,Display,278781,25500,11312,2995,1541.73,4063.06,1.64,2521.33,9.146964821849409,11.745098039215685,0.5147679465776294
CAMP01480,2025-05-11,2025-05-22,Display,144684,11287,3523,1373,120.66,269.19,1.23,148.53,7.801139034032789,12.164436962877646,0.08788055353241078
CAMP01481,2025-10-20,2025-11-02,Search,166482,2799,786,423,3730.91,9861.91,1.64,6131.0,1.6812628392258622,15.112540192926044,8.820118203309692
CAMP01482,2025-06-20,2025-06-27,Social,65108,1551,625,234,3963.28,4396.59,0.11,433.30999999999995,2.3821957363150457,15.087040618955513,16.93709401709402
CAMP01483,2025-07-02,2025-07-12,Social,235747,4090,1676,344,1593.32,4280.42,1.69,2687.1000000000004,1.734910730571333,8.41075794621027,4.631744186046512
CAMP01484,2025-12-30,2026-01-12,Email,205846,7965,3333,739,3914.39,4708.44,0.2,794.0499999999997,3.8693975107604714,9.278091650973007,5.296874154262516
CAMP01485,2025-02-08,2025-02-14,Email,228372,11237,4542,1704,4010.29,9372.9,1.34,5362.61,4.920480619340375,15.164189730355076,2.3534565727699532
CAMP01486,2025-01-15,2025-01-26,Influencer,253372,14032,5002,2187,3408.99,4963.08,0.46,1554.0900000000001,5.53810207915634,15.585803876852907,1.5587517146776404
CAMP01487,2025-01-04,2025-01-13,Social,285608,24741,9160,5080,289.34,316.36,0.09,27.02000000000004,8.66257247696143,20.5327189685138,0.05695669291338582
CAMP01488,2025-12-15,2025-12-24,Email,297982,3461,1534,909,3370.35,5118.63,0.52,1748.2800000000002,1.1614795524561885,26.26408552441491,3.707755775577558
CAMP01489,2025-07-29,2025-08-13,Influencer,10919,530,199,117,4668.79,8434.75,0.81,3765.96,4.85392435204689,22.07547169811321,39.90418803418803
CAMP01490,2025-06-10,2025-06-21,Display,274941,12919,1815,768,3139.54,4043.28,0.29,903.7400000000002,4.698826293641181,5.944732564439972,4.087942708333333
CAMP01491,2025-01-16,2025-01-29,Email,187959,17907,6414,1374,1897.92,2276.13,0.2,378.21000000000004,9.527077713756723,7.672977048081756,1.3813100436681223
CAMP01492,2025-04-18,2025-04-26,Influencer,93003,2947,495,141,2861.06,8547.44,1.99,5686.380000000001,3.168714987688569,4.784526637258229,20.291205673758864
CAMP01493,2025-11-07,2025-11-20,Social,108638,2283,241,90,4966.41,5754.36,0.16,787.9499999999998,2.101474622139583,3.942181340341656,55.18233333333333
